Temperature,Clone.plate,Replicate,Pregrowth.OD,Date,Sample.well,Population.ID,Clone.ID,Mating.type,ade6.allele,Evolution.treatment,Population.size,Experiment.ID,k,r,maxOD,genotype,Observation,Kasvu
34,1,2,0.133,5.7.2023,46,131,131.1,h-,M216,Intermediate,24,201,1.28,0.32,1.452,h-M216,34 1 2 46,
34,1,2,0.129,5.7.2023,47,91,91.1,h+,M210,Slow,24,41,1.33,0.42,1.493,h+M210,34 1 2 47,
34,1,2,0.476,5.7.2023,48,104,104.1,h+,M216,Mean,24,93,1.42,0.34,1.549,h+M216,34 1 2 48,
34,1,2,0.405,5.7.2023,49,94,94.1,h-,M210,Slow,24,53,1.34,0.34,1.491,h-M210,34 1 2 49,
34,1,2,0.598,5.7.2023,50,154,154.1,h+,M210,Extreme,24,293,1.32,0.48,1.472,h+M210,34 1 2 50,
34,1,2,0.321,5.7.2023,52,136,136.1,h+,M216,Intermediate,24,221,1.45,0.36,1.673,h+M216,34 1 2 52,
34,1,2,0.574,5.7.2023,53,anc,anc_h-_M216,h-,M216,anc,anc,324,1.4,0.31,1.532,h-M216,34 1 2 53,
34,1,2,0.122,5.7.2023,54,97,97.1,h+,M216,Mean,24,65,0,3.59,0.12,h+M216,34 1 2 54,flat
34,1,2,0.187,5.7.2023,55,98,98.1,h-,M216,Mean,24,69,1.29,0.3,1.433,h-M216,34 1 2 55,
34,1,2,0.175,5.7.2023,56,103,103.1,h+,M210,Mean,24,89,1.2,0.38,1.366,h+M210,34 1 2 56,
34,1,2,0.174,5.7.2023,57,anc,anc_h- _M210,h-,M210,anc,anc,387,1.41,0.3,1.533,h-M210,34 1 2 57,
34,1,2,0.19,5.7.2023,58,84,84.1,h-,M210,Slow,24,13,1.07,0.22,1.232,h-M210,34 1 2 58,
34,1,2,0.603,5.7.2023,59,145,145.1,h+,M216,Extreme,24,257,1.42,0.32,1.578,h+M216,34 1 2 59,
34,1,2,0.135,5.7.2023,60,133,133.1,h-,M216,Intermediate,24,209,1.27,0.37,1.431,h-M216,34 1 2 60,
34,1,2,0.152,5.7.2023,61,117,117.1,h-,M216,Fast,24,145,0,0.05,0.124,h-M216,34 1 2 61,flat
34,1,2,1.19,5.7.2023,62,109,109.1,h+,M216,Mean,24,113,1.56,0.33,1.699,h+M216,34 1 2 62,
34,1,2,0.616,5.7.2023,63,anc,anc_h+_M210,h+,M210,anc,anc,321,1.41,0.3,1.54,h+M210,34 1 2 63,
34,1,2,0.469,5.7.2023,65,144,144.1,h-,M210,Intermediate,24,253,1.4,0.24,1.545,h-M210,34 1 2 65,
34,1,2,1.174,5.7.2023,66,anc,anc_h+_M216,h+,M216,anc,anc,338,1.49,0.29,1.629,h+M216,34 1 2 66,
34,1,2,0.449,5.7.2023,69,83,83.1,h-,M216,Slow,24,9,1.28,0.42,1.42,h-M216,34 1 2 69,
34,1,2,0.873,5.7.2023,70,155,155.1,h+,M210,Extreme,24,297,1.47,0.35,1.637,h+M210,34 1 2 70,
34,1,2,0.773,5.7.2023,71,100,100.1,h-,M210,Mean,24,77,1.48,0.35,1.652,h-M210,34 1 2 71,
34,1,2,0.144,5.7.2023,72,90,90.1,h+,M210,Slow,24,37,1.33,0.4,1.436,h+M210,34 1 2 72,
34,1,2,0.318,5.7.2023,73,anc,anc_h+_M216,h+,M216,anc,anc,370,1.45,0.29,1.574,h+M216,34 1 2 73,
34,1,2,0.214,5.7.2023,74,149,149.1,h-,M216,Extreme,24,273,1.27,0.3,1.439,h-M216,34 1 2 74,
34,1,2,0.374,5.7.2023,75,158,158.1,h-,M210,Extreme,24,309,1.43,0.29,1.591,h-M210,34 1 2 75,
34,1,2,0.497,5.7.2023,77,125,125.1,h+,M216,Fast,24,177,1.45,0.3,1.611,h+M216,34 1 2 77,
34,1,2,0.206,5.7.2023,78,126,126.1,h-,M210,Fast,24,181,1.29,0.33,1.442,h-M210,34 1 2 78,
34,1,2,0.168,5.7.2023,80,137,137.1,h+,M216,Intermediate,24,225,0,0.05,0.123,h+M216,34 1 2 80,flat
34,1,2,0.949,5.7.2023,81,87,87.1,h+,M210,Slow,24,25,1.3,0.35,1.435,h+M210,34 1 2 81,
34,1,2,0.9,5.7.2023,82,88,88.1,h+,M216,Slow,24,29,1.39,0.3,1.564,h+M216,34 1 2 82,
34,1,2,0.563,5.7.2023,83,anc,anc_h-_M216,h-,M216,anc,anc,340,1.5,0.28,1.631,h-M216,34 1 2 83,
34,1,2,0.898,5.7.2023,84,107,107.1,h+,M210,Mean,24,105,1.55,0.33,1.7,h+M210,34 1 2 84,
34,1,2,0.273,5.7.2023,85,160,160.1,h-,M210,Extreme,24,317,1.51,0.22,1.688,h-M210,34 1 2 85,
34,1,2,1.063,5.7.2023,86,92,92.1,h-,M216,Slow,24,45,1.43,0.41,1.632,h-M216,34 1 2 86,
34,1,2,1.188,5.7.2023,87,112,112.1,h-,M210,Mean,24,125,1.4,0.37,1.545,h-M210,34 1 2 87,
34,1,2,1.022,5.7.2023,88,101,101.1,h-,M216,Mean,24,81,1.52,0.36,1.677,h-M216,34 1 2 88,
34,1,2,0.93,5.7.2023,89,106,106.1,h+,M210,Mean,24,101,1.38,0.33,1.547,h+M210,34 1 2 89,
34,1,2,0.84,5.7.2023,90,111,111.1,h-,M210,Mean,24,121,1.39,0.24,1.577,h-M210,34 1 2 90,
34,1,2,0.729,5.7.2023,91,159,159.1,h-,M210,Extreme,24,313,1.31,0.3,1.475,h-M210,34 1 2 91,
34,1,2,0.472,5.7.2023,92,132,132.1,h-,M210,Intermediate,24,205,1.3,0.37,1.476,h-M210,34 1 2 92,
34,1,2,0.686,5.7.2023,93,anc,anc_h- _M210,h-,M210,anc,anc,339,1.33,0.31,1.486,h-M210,34 1 2 93,
34,1,2,0.257,5.7.2023,94,156,156.1,h-,M216,Extreme,24,301,1.28,0.43,1.474,h-M216,34 1 2 94,
34,1,2,0.556,5.7.2023,95,anc,anc_h+_M210,h+,M210,anc,anc,369,1.42,0.29,1.551,h+M210,34 1 2 95,
34,1,2,0.228,5.7.2023,96,86,86.1,h+,M210,Slow,24,21,1.32,0.26,1.486,h+M210,34 1 2 96,
34,1,2,0.602,5.7.2023,97,93,93.1,h+,M216,Slow,24,49,1.33,0.39,1.523,h+M216,34 1 2 97,
34,1,2,1.106,5.7.2023,98,anc,anc_h-_M216,h-,M216,anc,anc,372,1.38,0.3,1.536,h-M216,34 1 2 98,
34,1,2,0.879,5.7.2023,99,141,141.1,h+,M216,Intermediate,24,241,1.36,0.43,1.531,h+M216,34 1 2 99,
34,1,2,0.203,5.7.2023,100,89,89.1,h+,M216,Slow,24,33,1.32,0.34,1.513,h+M216,34 1 2 100,
34,1,3,1.7,20.7.2023,1,115,115.1,h-,M216,Fast,24,137,1.15,0.27,1.335,h-M216,34 1 3 1,
34,1,3,1.297,20.7.2023,2,99,99.1,h-,M216,Mean,24,73,1.27,0.29,1.409,h-M216,34 1 3 2,
34,1,3,1.71,20.7.2023,3,81,81.1,h+,M216,Slow,24,1,1.38,0.37,1.554,h+M216,34 1 3 3,
34,1,3,1.843,20.7.2023,4,anc,anc_h+_M216,h+,M216,anc,anc,322,1.44,0.29,1.565,h+M216,34 1 3 4,
34,1,3,0.448,20.7.2023,6,anc,anc_h- _M210,h-,M210,anc,anc,371,1.24,0.32,1.503,h-M210,34 1 3 6,
34,1,3,1.719,20.7.2023,7,95,95.1,h-,M210,Slow,24,57,1.43,0.39,1.567,h-M210,34 1 3 7,
34,1,3,1.632,20.7.2023,8,157,157.1,h+,M216,Extreme,24,305,1.33,0.41,1.511,h+M216,34 1 3 8,
34,1,3,1.542,20.7.2023,9,151,151.1,h+,M210,Extreme,24,281,1.37,0.41,1.558,h+M210,34 1 3 9,
34,1,3,1.665,20.7.2023,10,122,122.1,h+,M210,Fast,24,165,1.39,0.58,1.574,h+M210,34 1 3 10,
34,1,3,1.629,20.7.2023,11,anc,anc_h+_M210,h+,M210,anc,anc,385,1.45,0.29,1.575,h+M210,34 1 3 11,
34,1,3,1.542,20.7.2023,12,127,127.1,h-,M210,Fast,24,185,1.38,0.42,1.59,h-M210,34 1 3 12,
34,1,3,1.749,20.7.2023,13,anc,anc_h-_M216,h-,M216,anc,anc,388,1.42,0.32,1.543,h-M216,34 1 3 13,
34,1,3,1.581,20.7.2023,14,152,152.1,h+,M216,Extreme,24,285,1.41,0.3,1.571,h+M216,34 1 3 14,
34,1,3,1.802,20.7.2023,15,82,82.1,h-,M216,Slow,24,5,1.16,0.32,1.319,h-M216,34 1 3 15,
34,1,3,1.517,20.7.2023,16,118,118.1,h+,M210,Fast,24,149,1.34,0.35,1.512,h+M210,34 1 3 16,
34,1,3,1.698,20.7.2023,17,148,148.1,h-,M210,Extreme,24,269,1.27,0.28,1.489,h-M210,34 1 3 17,
34,1,3,0.806,20.7.2023,18,110,110.1,h-,M210,Mean,24,117,1.33,0.32,1.519,h-M210,34 1 3 18,
34,1,3,1.579,20.7.2023,19,113,113.1,h+,M216,Fast,24,129,1.37,0.49,1.586,h+M216,34 1 3 19,
34,1,3,1.456,20.7.2023,20,135,135.1,h+,M210,Intermediate,24,217,1.28,0.37,1.452,h+M210,34 1 3 20,
34,1,3,1.524,20.7.2023,21,119,119.1,h+,M210,Fast,24,153,1.3,0.4,1.5,h+M210,34 1 3 21,
34,1,3,1.697,20.7.2023,22,134,134.1,h+,M210,Intermediate,24,213,1.39,0.5,1.56,h+M210,34 1 3 22,
34,1,3,1.298,20.7.2023,23,102,102.1,h+,M210,Mean,24,85,1.28,0.54,1.441,h+M210,34 1 3 23,
34,1,3,1.882,20.7.2023,24,147,147.1,h-,M216,Extreme,24,265,1.47,0.3,1.648,h-M216,34 1 3 24,
34,1,3,1.094,20.7.2023,25,114,114.1,h-,M216,Fast,24,133,1.27,0.41,1.468,h-M216,34 1 3 25,
34,1,3,1.553,20.7.2023,26,108,108.1,h-,M216,Mean,24,109,1.32,0.44,1.482,h-M216,34 1 3 26,
34,1,3,1.557,20.7.2023,27,130,130.1,h-,M216,Intermediate,24,197,1.3,0.39,1.453,h-M216,34 1 3 27,
34,1,3,1.55,20.7.2023,28,129,129.1,h+,M216,Intermediate,24,193,1.35,0.38,1.509,h+M216,34 1 3 28,
34,1,3,1.549,20.7.2023,29,146,146.1,h-,M216,Extreme,24,261,1.4,0.23,1.542,h-M216,34 1 3 29,
34,1,3,1.491,20.7.2023,30,124,124.1,h-,M216,Fast,24,173,1.37,0.32,1.535,h-M216,34 1 3 30,
34,1,3,1.842,20.7.2023,31,anc,anc_h+_M216,h+,M216,anc,anc,386,1.43,0.31,1.554,h+M216,34 1 3 31,
34,1,3,1.458,20.7.2023,33,139,139.1,h+,M210,Intermediate,24,233,1.27,0.39,1.427,h+M210,34 1 3 33,
34,1,3,1.645,20.7.2023,34,anc,anc_h+_M210,h+,M210,anc,anc,337,1.39,0.29,1.513,h+M210,34 1 3 34,
34,1,3,1.506,20.7.2023,35,85,85.1,h-,M216,Slow,24,17,1.31,0.3,1.49,h-M216,34 1 3 35,
34,1,3,1.646,20.7.2023,36,153,153.1,h+,M216,Extreme,24,289,1.3,0.38,1.474,h+M216,34 1 3 36,
34,1,3,1.784,20.7.2023,37,anc,anc_h- _M210,h-,M210,anc,anc,323,1.39,0.29,1.513,h-M210,34 1 3 37,
34,1,3,1.854,20.7.2023,38,140,140.1,h-,M216,Intermediate,24,237,1.47,0.4,1.641,h-M216,34 1 3 38,
34,1,3,1.605,20.7.2023,39,143,143.1,h-,M210,Intermediate,24,249,1.28,0.35,1.428,h-M210,34 1 3 39,
34,1,3,1.562,20.7.2023,40,142,142.1,h-,M210,Intermediate,24,245,1.38,0.34,1.567,h-M210,34 1 3 40,
34,1,3,1.595,20.7.2023,41,123,123.1,h+,M210,Fast,24,169,1.35,0.39,1.535,h+M210,34 1 3 41,
34,1,3,1.689,20.7.2023,42,138,138.1,h+,M210,Intermediate,24,229,1.37,0.42,1.548,h+M210,34 1 3 42,
34,1,3,1.585,20.7.2023,43,150,150.1,h+,M210,Extreme,24,277,1.26,0.29,1.43,h+M210,34 1 3 43,
34,1,3,1.456,20.7.2023,44,116,116.1,h-,M210,Fast,24,141,1.3,0.44,1.482,h-M210,34 1 3 44,
34,1,3,1.608,20.7.2023,45,121,121.1,h+,M216,Fast,24,161,1.28,0.51,1.437,h+M216,34 1 3 45,
34,1,3,1.453,20.7.2023,46,131,131.1,h-,M216,Intermediate,24,201,1.3,0.38,1.482,h-M216,34 1 3 46,
